search_type,username,retweet_count,created_at,favourite_count,hashtags,tweet_id,text,location,to,mined_at,quote_username 
username,TataCompanies,69,14/04/2020 06:35:10,386,#COVID19 #ThisIsTata #IndiaFightsCorona,1249949297136644103,"We’re facing the battle against #COVID19, head on, by producing sodium hypochlorite disinfectant at our @TataChemicals’ Mithapur factory. #ThisIsTata #IndiaFightsCorona",,,24/08/2020 21:34:09,@TataChemicals
username,TataCompanies,32,13/04/2020 10:22:00,234,#DogsOfBombayHouse #MondayMotivation #ThisIsTata,1249643994750930944,Here’s a little pawsitivity to brighten up your Monday! #DogsOfBombayHouse #MondayMotivation #ThisIsTata,,,24/08/2020 21:34:09,
username,TataCompanies,7,13/04/2020 05:08:23,62,,1249565073384734720,@TataSteelLtd @TajHotels @TataMotors @TataConsumer @tatapower_ddl @TataPower @TataChemicals @tata_housing,,,24/08/2020 21:34:09,@TataSteelLtd @TajHotels @TataMotors @TataConsumer @tatapower_ddl @TataPower @TataChemicals @tata_housing
username,TataCompanies,103,13/04/2020 04:54:10,544,#IndiaFightsCorona #ThisIsTata #COVID,1249561495676973058,Breaking bread has always brought us closer and now it’s making us stronger. Distributed 1 million meals and counting. #IndiaFightsCorona #ThisIsTata #COVIDー19,,,24/08/2020 21:34:09,
username,TataCompanies,143,12/04/2020 07:48:40,759,#AI #COVID #ThisIsTata,1249243021784170496,"We are collaborating with @CSIR_IND to design new chemical entities using #AI to treat the novel SARS-CoV-2, the source of #COVIDー19. #ThisIsTata @TCS",,,24/08/2020 21:34:09,@CSIR_IND @TCS
username,TataCompanies,58,12/04/2020 04:00:07,385,#AI #Covid #ThisIsTata,1249185503116775425,We appreciate the hard work our team at TCS is putting in to leverage #AI to combat #Covid-19. Know more: https://on.tcs.com/3e8NBFn #ThisIsTata,,,24/08/2020 21:34:09,
username,TataCompanies,60,11/04/2020 04:55:50,551,#IndiaFightsCorona #ThisIsTata #COVID,1248837136079417344,"We are trying to bridge the gap from farm to fork and also maintain the income of farmers during such tough times, by reimagining the supply chain with @ZomatoIN. #IndiaFightsCorona #ThisIsTata #COVIDー19",,,24/08/2020 21:34:09,@ZomatoIN
username,TataCompanies,27,10/04/2020 12:40:18,212,#StayHomeStaySafe #ThisIsTata #FlattenTheCurve,1248591638412161030,"While our @TataSky employees are at work to ensure smooth operations during this lockdown period, let us all do our bit to #StayHomeStaySafe. #ThisIsTata #FlattenTheCurve",,,24/08/2020 21:34:09,@TataSky
username,TataCompanies,21,10/04/2020 09:32:09,205,#StayHome #StayHome #StaySafe #ThisIsTata,1248544285592453123,We’re doing our bit to keep you entertained while you #StayHome and #StaySafe. #ThisIsTata,,,24/08/2020 21:34:09,
username,TataCompanies,105,10/04/2020 06:23:23,565,#ThisIsTata #COVID,1248496781995827201,Converting our Tata Steel Medica Hospital in Ganjam into a COVID-19 Hospital for the state of Odisha. #ThisIsTata #COVIDー19 @TataSteelLtd,,Naveen_Odisha,24/08/2020 21:34:09,@TataSteelLtd
username,TataCompanies,54,10/04/2020 05:05:18,204,#ThisIsTata #Covid19 #leadership,1248477133283835907,Read our Chairman N. Chandrasekaran's thoughts on the ongoing pandemic. #ThisIsTata #Covid19 #leadership,,,24/08/2020 21:34:09,
username,TataCompanies,15,09/04/2020 15:00:40,124,#ThisIsTata #COVID,1248264573896945664,"Clean hands are our best shot at fighting this pandemic. Stay home, stay safe. #ThisIsTata #COVIDー19",,,24/08/2020 21:34:09,
username,TataCompanies,143,09/04/2020 13:47:22,1006,#COVID #ThisIsTata,1248246127213699072,"In the battle against #COVIDー19, we’re bringing out the air support. #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,54,09/04/2020 07:40:21,278,#COVID #IndiaFightsCorona #ThisIsTata,1248153764743135235,Trying our best to make and then distribute masks across the country to combat the spread of #COVIDー19. #IndiaFightsCorona #ThisIsTata @Okhai_org @TataChemicals @TataSteelLtd @TataPower,,,24/08/2020 21:34:09,@Okhai_org @TataChemicals @TataSteelLtd @TataPower
username,TataCompanies,84,08/04/2020 05:01:52,460,#COVID19 #ThisIsTata,1247751490640338944,"Social distancing is not an option, but a necessity to fight #COVID19. Remember, we are in it together. #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,45,07/04/2020 15:47:05,414,#ThisIsTata,1247551479138807818,Staying safe and protecting oneself is of utmost priority. To aid that our Tata Steel team delivered the first consignment of Personal Protective Equipment kits to the Uttarakhand government. #ThisIsTata,,,24/08/2020 21:34:09,
username,TataCompanies,60,07/04/2020 13:13:16,373,#ThisIsTata,1247512769823256578,"Led by our founder's ideals, we strongly believe in the power of community. These are difficult times, especially for the thousands of migrant workers in Mumbai. We're doing our bit by distributing meals to those who have been stranded due to this 21-day lockdown. #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,121,07/04/2020 11:00:10,648,#ThisIsTata,1247479274208034818,"To ensure that the health of those taking care of us is never compromised, @TajHotels and @SanjeevKapoor are working together to provide meals to the medical staff on duty at the hospitals. You too can support this cause by contributing here: http://bit.ly/2USzHOy #ThisIsTata",,,24/08/2020 21:34:09,@TajHotels @SanjeevKapoor
username,TataCompanies,183,07/04/2020 05:54:52,943,#WorldHealthDay #ThisIsTata,1247402441361907713,"In these testing times, we're stronger when we stand together. Our @TajHotels have offered rooms to the medical staff while they tirelessly work towards combating the pandemic. This #WorldHealthDay , we salute them as they selflessly work for our safety. #ThisIsTata",,,24/08/2020 21:34:09,@TajHotels
username,TataCompanies,57,06/04/2020 15:59:18,414,#ThisIsTata,1247192164607590405,"While the entire country is locked up at home, our teams have been working tirelessly to ensure an uninterrupted supply of electricity across the country. #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,55,06/04/2020 15:27:54,488,#9PM9Minutes #ThisIsTata,1247184263071457281,"When Maharashtra's power consumption dropped higher than anticipated during the #9PM9Minutes activity, our @TataPower colleagues ensured uninterrupted power supply to its consumers at 9:10 pm. #ThisIsTata",,,24/08/2020 21:34:09,@TataPower
username,TataCompanies,57,06/04/2020 13:16:32,578,#9PM9Minutes #ThisIsTata,1247151202606788611,The powerful team behind a successful #9PM9Minutes activity. #ThisIsTata,,,24/08/2020 21:34:09,
username,TataCompanies,254,05/04/2020 17:32:30,2306,#IndiaFightsCorona #9pm9minute,1246853231310856192,We stand united as #IndiaFightsCorona. This too shall pass! #9pm9minute – at Bombay House,,,24/08/2020 21:34:09,
username,TataCompanies,1,03/04/2020 07:18:59,1,,1245974058669391872,"Hi, could you please share the website link.",,Apurvaa29,24/08/2020 21:34:09,
username,TataCompanies,38,03/04/2020 05:18:48,345,#ThisIsTata,1245943814327418880,"Tata Salt, India’s first iodised salt brand has over the course of 35 years made its way into millions of households across the nation. Know what truly makes it the ‘Desh Ka Namak’. #ThisIsTata @TataChemicals @_deshkanamak",,,24/08/2020 21:34:09,@TataChemicals @_deshkanamak
username,TataCompanies,32,01/04/2020 06:04:07,362,#ThisIsTata,1245230443005263872,"As a group, we’ve come a long way and the Tata Central Archives has it all documented down to the very last detail. https://bit.ly/2R39UCl #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,215,31/03/2020 17:33:21,1792,,1245041507192561666,Thank you Hon. PM Shri @narendramodi for your kind words.,,narendramodi,24/08/2020 21:34:09,@narendramodi
username,TataCompanies,125,31/03/2020 15:06:56,812,,1245004660047360002,@TCS @TataSteelLtd @TajHotels @TataMotors @TataPower @TataChemicals @tata_comm @TitanCompanyLtd @TataConsumer @tata_housing @tataelxsi @TataCLiQ @airvistara @AirAsiaIndian @TataSky @JLR_News @TataProjectsLtd @tatacapital,,,24/08/2020 21:34:09,@TCS @TataSteelLtd @TajHotels @TataMotors @TataPower @TataChemicals @tata_comm @TitanCompanyLtd @TataConsumer @tata_housing @tataelxsi @TataCLiQ @airvistara @AirAsiaIndian @TataSky @JLR_News @TataProjectsLtd @tatacapital
username,TataCompanies,2867,31/03/2020 14:33:03,15701,#StopCoronaVirus #IndiaFightsCorona #COVID,1244996131731447808,"In the face of crisis, let's stand together to #StopCoronaVirus. #IndiaFightsCorona #COVIDー19",,,24/08/2020 21:34:09,
username,TataCompanies,50,30/03/2020 06:25:19,472,#MondayMotivation #ThisIsTata,1244511002525229056,"Chase away Monday blues with a bright smile, just like our 300 smart street lights chase away the darkness in Jamshedpur. #MondayMotivation #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,1823,28/03/2020 13:18:16,5197,#COVID #TataNews #ThisIsTata,1243890147352915968,"Tata Sons announces an additional Rs. 1,000 Crores support towards #COVIDー19 and related activities. https://www.tata.com/newsroom/n-chandrasekaran-statement-covid-financial #TataNews #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,31,25/03/2020 05:01:04,219,#ThisIsTata,1242677861418274816,Read how @TataTrusts’ efforts in food fortification are helping address the challenging problem of undernutrition in India. #ThisIsTata,,,24/08/2020 21:34:09,@tatatrusts
username,TataCompanies,54,23/03/2020 04:30:00,402,#MondayMotivation,1241945265680134146,Here’s some #MondayMotivation for you!,,,24/08/2020 21:34:09,
username,TataCompanies,58,22/03/2020 05:15:40,228,#WorldWaterDay,1241594371016757248,Watch till the end. #WorldWaterDay,,,24/08/2020 21:34:09,
username,TataCompanies,32,21/03/2020 05:44:41,203,#ThisIsTata #InternationalDayofForests,1241239287011487746,"Climate change is real, and so is the need to conserve our forest cover. #ThisIsTata #InternationalDayofForests",,,24/08/2020 21:34:09,
username,TataCompanies,86,20/03/2020 08:27:06,298,,1240917770432364544,Message from our Chairman N. Chandrasekaran on Covid-19.,,FollowCII,24/08/2020 21:34:09,
username,TataCompanies,22,18/03/2020 05:14:27,118,#ThisIsTata,1240144514590834688,"India loves tea and so do we, which is why we've always had ideas brewing for it. From the iconic round tea bags to the first-ever dripless drawstring tea bag, we’ve had a refreshing journey and our love for tea has only grown stronger. #ThisIsTata @TataConsumer",,,24/08/2020 21:34:09,@TataConsumer
username,TataCompanies,25,16/03/2020 04:32:01,226,#ThisIsTata #MondayMotivation,1239409058022428672,"Stay strong in the face of Monday blues, just like the Bandra-Worli Sea Link. This engineering marvel is strengthened by our state-of-the-art steel cables to face the tides every day. #ThisIsTata #MondayMotivation",,,24/08/2020 21:34:09,
username,TataCompanies,80,14/03/2020 08:08:46,503,#ThisIsTata,1238738831240658944,"Howzzat for clean and renewable source of energy? Our solar rooftop installation at the Cricket Club of India stadium is the largest in the world, offsetting 840 tonnes of carbon annually. #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,18,13/03/2020 04:33:09,112,#ThisIsTata,1238322179910991872,"The ability to read and write is a privilege for many. However, the Tata Trusts’ adult literacy programme in Uttar Pradesh has helped over 60,000 rural women to gain literacy, employment, and the hopes of a brighter future. https://bit.ly/3aLE7NI #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,19,12/03/2020 04:35:50,70,#ThisIsTata,1237960469643759616,"Care now comes in small packages. With our support, the IoT-based pill dispensing device TMEAD is improving the outcome of tuberculosis treatment in India. https://on.tcs.com/3cYeHyq #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,12,11/03/2020 08:51:14,82,#ThisIsTata,1237662353249800193,"School just got cool. By enabling learning beyond the textbooks through digital solutions, we’re redefining the role of education in Gujarat, India. #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,17,10/03/2020 09:01:57,132,#ThrowbackTuesday #ThisIsTata,1237302660971130880,"Bombay House and Gateway of India were once the vision of the British architect, George Wittet. Today, both these structures have grown to be aesthetic landmarks of Mumbai's rich heritage. #ThrowbackTuesday #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,11,10/03/2020 05:44:17,141,#ThrowbackTuesday #ThisIsTata,1237252918392131585,"Our corporate HQ, the Bombay House shares its architect with another iconic landmark of Mumbai. Can you guess which one? #ThrowbackTuesday #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,15,09/03/2020 06:40:29,189,#ViewsFromTaj #ThisIsTata #MondayMotivation,1236904674202009600,Here's your dose of vitamin sea with these mesmerising #ViewsFromTaj. #ThisIsTata #MondayMotivation,,,24/08/2020 21:34:09,
username,TataCompanies,22,08/03/2020 07:23:37,84,#InternationalWomensDay #ThisIsTata,1236553141715218432,"We are championing the cause of women empowerment not just on #InternationalWomensDay, but every day. https://www.tata.com/newsroom/women-at-work-tata #ThisIsTata",,,24/08/2020 21:34:09,
username,TataCompanies,28,07/03/2020 05:59:23,147,#ThisIsTata,1236169554746724352,We've made headlines! #ThisIsTata,,,24/08/2020 21:34:09,
username,TataCompanies,16,06/03/2020 04:31:08,102,#ThisIsTata,1235784958112866306,"Education is a powerful tool to change the world, and @TataTrusts is concentrating all its efforts to ensure children from marginal regions receive quality learning. #ThisIsTata",,,24/08/2020 21:34:09,@tatatrusts
username,TataCompanies,0,05/03/2020 09:44:30,0,#LegendLivesOn,1235501432037453824,Congratulation on winning the #LegendLivesOn contest. Please DM us so we can get in touch with you.,,SandhyaVerma25,24/08/2020 21:34:09,
username,TataCompanies,9,05/03/2020 09:33:40,97,#LegendLivesOn,1235498707048517632,"Congratulations winners, @SandhyaVerma25, @Raghav_AggarwaI and @swapnilptl619! We will DM you shortly. #LegendLivesOn",,,24/08/2020 21:34:09,@SandhyaVerma25 @swapnilptl619
username,TataCompanies,11,04/03/2020 10:30:00,96,#LegendLivesOn,1235150494751838209,The #LegendLivesOn contest is now closed. Thank you for all for participating and stay tuned to know if you’re the lucky winner as we will be announcing the names soon!,,,24/08/2020 21:34:09,
username,TataCompanies,29,04/03/2020 04:30:00,137,#JNTata #LegendLivesOn,1235059896162201600,"The clock is ticking. Use 181 characters to describe the legend, #JNTata and send in your entries to win big. Remember the contest is only open till 4PM today, but the #LegendLivesOn!",,,24/08/2020 21:34:09,
